direction,entry_time,exit_time,entry,stop,target,exit,rr_target,r,outcome,zone_source,bars_held
long,2025-03-10 01:00:00+00:00,2025-03-10 18:00:00+00:00,0.6318596005439758,0.6283742847442627,0.6423155479431152,0.6283742847442627,3.0,-1.0,stop,fvg,17
long,2025-03-11 08:00:00+00:00,2025-03-13 07:00:00+00:00,0.6291286945343018,0.6291286945343018,0.6358491778373718,0.6291286945343018,2.141198422628948,0.5592228942569551,be_stop,bpr,47
short,2025-03-24 16:00:00+00:00,2025-03-25 10:00:00+00:00,0.6272974610328674,0.6308419901847839,0.6166638735771179,0.6308419901847839,3.0,-1.0,stop,fvg,18
short,2025-03-25 18:00:00+00:00,2025-03-26 09:00:00+00:00,0.6300363540649414,0.6327175869584083,0.6219926553845407,0.6327175869584083,3.0,-1.0,stop,bpr,15
short,2025-04-11 04:00:00+00:00,2025-04-11 12:00:00+00:00,0.6198859810829163,0.6260640801429749,0.6060275435447693,0.6260640801429749,2.243155605539204,-1.0,stop,fvg,8
short,2025-05-12 07:00:00+00:00,2025-05-13 14:00:00+00:00,0.6407668590545654,0.6458319794654847,0.6255714978218078,0.6458319794654847,3.0,-1.0,stop,fvg,31
short,2025-05-30 01:00:00+00:00,2025-06-02 01:00:00+00:00,0.6429793238639832,0.6462868538618087,0.6330567338705064,0.6462868538618087,3.0,-1.0,stop,fvg,23
long,2025-07-17 19:00:00+00:00,2025-07-23 07:00:00+00:00,0.649350643157959,0.649350643157959,0.6573671102523804,0.6573671102523804,2.143783512696519,1.610260457056702,target,fvg,83
long,2025-07-28 00:00:00+00:00,2025-07-28 06:00:00+00:00,0.6582714915275574,0.6552671103835106,0.6672846349596977,0.6552671103835106,3.0,-1.0,stop,fvg,6
short,2025-07-31 09:00:00+00:00,2025-08-06 10:00:00+00:00,0.6450197696685791,0.6503589037656784,0.6290023673772812,0.6503589037656784,3.0,-1.0,stop,fvg,96
short,2025-08-07 14:00:00+00:00,2025-08-13 06:00:00+00:00,0.649772584438324,0.6544012646198273,0.635886543893814,0.6544012646198273,3.0,-1.0,stop,bpr,87
long,2025-08-18 01:00:00+00:00,2025-08-18 14:00:00+00:00,0.6523157358169556,0.6488500466942787,0.6627128031849862,0.6488500466942787,3.0,-1.0,stop,fvg,13
long,2025-08-27 15:00:00+00:00,2025-09-08 12:00:00+00:00,0.649688184261322,0.64636669870615,0.659652640926838,0.659652640926838,3.0,3.0,target,fvg,187
short,2025-09-18 12:00:00+00:00,2025-10-02 14:00:00+00:00,0.6633498668670654,0.6709599445939064,0.6405196336865425,0.6588917374610901,3.0,0.5858191684759523,time,fvg,240
long,2025-10-03 00:00:00+00:00,2025-10-08 00:00:00+00:00,0.6603274941444397,0.6578497398495674,0.6677607570290566,0.6578497398495674,3.0,-1.0,stop,fvg,71
long,2025-10-08 10:00:00+00:00,2025-10-09 06:00:00+00:00,0.6577649116516113,0.6577649116516113,0.6618571877479553,0.6577649116516113,2.105783778353527,0.5360229867660314,be_stop,fvg,20
long,2025-10-15 00:00:00+00:00,2025-10-29 03:00:00+00:00,0.6497303247451782,0.6497303247451782,0.6611570119857788,0.6601095795631409,2.05118936135341,1.5055283527101508,time,bpr,240
long,2025-10-30 23:00:00+00:00,2025-11-03 14:00:00+00:00,0.6561249494552612,0.653421344947815,0.6617695689201355,0.653421344947815,2.087812566271417,-1.0,stop,fvg,38
short,2025-12-08 14:00:00+00:00,2025-12-09 15:00:00+00:00,0.6632619500160217,0.6652034882426262,0.6577649116516113,0.6652034882426262,2.8312800073084703,-1.0,stop,fvg,25
long,2025-12-18 13:00:00+00:00,2025-12-24 06:00:00+00:00,0.6625149250030518,0.6625149250030518,0.6718245258092881,0.6718245258092881,3.0,2.0116295389868437,target,fvg,88
long,2025-12-26 12:00:00+00:00,2025-12-29 09:00:00+00:00,0.6709608435630798,0.6698378889203072,0.6743297074913979,0.6698378889203072,3.0,-1.0,stop,fvg,20
long,2026-01-27 11:00:00+00:00,2026-01-28 20:00:00+00:00,0.6934331655502319,0.6902789083123207,0.7028959372639655,0.7028959372639655,3.0,3.0,target,fvg,33
short,2026-01-29 15:00:00+00:00,2026-02-09 19:00:00+00:00,0.69808030128479,0.7097140508294105,0.6746272444725037,0.7097140508294105,2.0159499499566937,-1.0,stop,fvg,170
short,2026-02-12 04:00:00+00:00,2026-02-25 06:00:00+00:00,0.7117437720298767,0.7117437720298767,0.7017543911933899,0.7117437720298767,3.076890324125652,0.5665830059121553,be_stop,fvg,216
long,2026-03-02 19:00:00+00:00,2026-03-03 09:00:00+00:00,0.7106815576553345,0.7046800263643265,0.7286861515283585,0.7046800263643265,3.0,-1.0,stop,fvg,14
short,2026-03-11 17:00:00+00:00,2026-03-13 06:00:00+00:00,0.7147452235221863,0.7147452235221863,0.7056665420532227,0.7056665420532227,2.2720623737872634,1.6571668011839633,target,fvg,37
long,2026-03-31 01:00:00+00:00,2026-04-01 08:00:00+00:00,0.6865066885948181,0.6865066885948181,0.6951879262924194,0.6951879262924194,2.6696748690250893,1.8892027612188607,target,fvg,31
long,2026-04-09 13:00:00+00:00,2026-04-12 23:00:00+00:00,0.7051539421081543,0.7051539421081543,0.7139552947044373,0.7051539421081543,3.0,0.5277247892652163,be_stop,fvg,33
long,2026-04-13 13:00:00+00:00,2026-04-16 02:00:00+00:00,0.705651581287384,0.701181039583683,0.719063206398487,0.719063206398487,3.0,3.0,target,fvg,61
short,2026-04-16 14:00:00+00:00,2026-04-17 12:00:00+00:00,0.7162656784057617,0.7196977986216545,0.7092399597167969,0.7196977986216545,2.0470491262023773,-1.0,stop,fvg,22
short,2026-04-19 23:00:00+00:00,2026-05-01 14:00:00+00:00,0.71334308385849,0.722291238462925,0.6925399899482727,0.722291238462925,2.3248473936633385,-1.0,stop,fvg,228
short,2026-05-04 07:00:00+00:00,2026-05-05 15:00:00+00:00,0.7195280194282532,0.7195280194282532,0.712088406085968,0.7195280194282532,2.1101720174642864,0.5259200031989409,be_stop,bpr,32
short,2026-05-06 16:00:00+00:00,2026-05-19 08:00:00+00:00,0.7229612469673157,0.7229612469673157,0.712088406085968,0.712088406085968,2.0915953658788617,1.5993854716329357,target,fvg,206
long,2026-05-20 09:00:00+00:00,2026-05-21 02:00:00+00:00,0.7115411758422852,0.7115411758422852,0.7187005877494812,0.7115411758422852,2.158366541732292,0.5754446166793066,be_stop,fvg,17
short,2026-06-01 13:00:00+00:00,2026-06-15 15:00:00+00:00,0.7143367528915405,0.7203975778698921,0.6961542779564858,0.7082654237747192,3.0,1.0017331202447228,time,fvg,240
long,2026-06-17 16:00:00+00:00,2026-06-17 18:00:00+00:00,0.7074637413024902,0.7055751090765,0.7145919799804688,0.7055751090765,3.7742862691232077,-1.0,stop,fvg,2
short,2026-06-26 02:00:00+00:00,2026-06-30 14:00:00+00:00,0.6881839036941528,0.6930432320952415,0.6736059184908867,0.6930432320952415,3.0,-1.0,stop,fvg,59
